timestamp,load_kw,solar_cf,grid_price_per_kwh,pv_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,soc_kwh,diesel_on
2025-01-01 16:00:00,1218.384300838166,0.0955901913424412,0.14902723077554744,175.24865226441176,-5.684341886080802e-14,1043.1356485737542,0.0,0.0,313.1578947368421,0
2025-01-01 17:00:00,1285.838040182778,0.048299996563986154,0.25917744137385684,88.54997760064244,1147.2880625821356,0.0,0.0,50.0,260.52631578947364,1
2025-01-01 18:00:00,1329.3286508777858,2.2826742994537155e-17,0.2594365388349709,0.0,1279.3286508777858,0.0,0.0,50.0,207.89473684210523,1
2025-01-01 19:00:00,1358.681109991699,0.0,0.25921137407019484,0.0,1308.681109991699,0.0,0.0,50.0,155.26315789473682,1
2025-01-01 20:00:00,1359.7193368512246,0.0,0.2590474929688441,0.0,1309.7193368512246,0.0,0.0,50.0,102.63157894736841,1
2025-01-01 21:00:00,1321.536595870172,0.0,0.2590596105303158,0.0,1271.536595870172,0.0,0.0,50.0,50.0,1
2025-01-01 22:00:00,1227.5100129049904,0.0,0.09887563285451062,0.0,0.0,1277.5100129049904,50.0,0.0,97.5,0
2025-01-01 23:00:00,1155.2677441394821,0.0,0.09900133584731809,0.0,0.0,1205.2677441394821,50.0,0.0,145.0,0
2025-01-02 00:00:00,1009.7722169926722,0.0,0.09941706568740401,0.0,0.0,1059.7722169926722,50.0,0.0,192.5,0
2025-01-02 01:00:00,1000.9866802233059,0.0,0.09957926873057826,0.0,0.0,1050.986680223306,50.0,0.0,240.0,0
2025-01-02 02:00:00,978.6195290303017,0.0,0.09953577752922463,0.0,0.0,1028.6195290303017,50.0,0.0,287.5,0
2025-01-02 03:00:00,972.1253404300069,0.0,0.09986532158511156,0.0,0.0,1022.1253404300069,50.0,0.0,335.0,0
2025-01-02 04:00:00,985.3676094268093,0.0,0.09960801000452386,0.0,-1.1368683772161603e-13,1035.3676094268094,50.0,0.0,382.5,0
2025-01-02 05:00:00,1010.9132279558671,0.0,0.09994429670845967,0.0,0.0,1060.9132279558671,50.0,0.0,430.0,0
2025-01-02 06:00:00,1047.7459780904176,0.0,0.1000850692873832,0.0,8.526512829121202e-14,1068.7986096693649,21.05263157894737,0.0,450.0,0
2025-01-02 07:00:00,1073.7859173776783,0.04954309605898024,0.10044043647411705,90.82899292709843,-2.842170943040401e-14,982.9569244505799,0.0,0.0,450.0,0
2025-01-02 08:00:00,1084.9007104877887,0.0971097589634473,0.10035983757741293,178.03452572973373,5.684341886080802e-14,906.8661847580549,0.0,0.0,450.0,0
2025-01-02 09:00:00,1071.1324067182577,0.14090620305517895,0.10050509999385744,258.3279919657604,5.684341886080802e-14,812.8044147524972,0.0,0.0,450.0,0
2025-01-02 10:00:00,1052.124721016569,0.17354051258289913,0.10068618439825534,318.1575485551442,0.0,733.9671724614249,0.0,0.0,450.0,0
2025-01-02 11:00:00,1025.439657861359,0.19396056071455187,0.1006300464106211,355.5942966564915,-5.684341886080802e-14,669.8453612048675,-0.0,0.0,450.0,0
2025-01-02 12:00:00,1014.9774108272069,0.20067331846383485,0.15072285631337104,367.90101695925773,0.0,647.0763938679492,0.0,-0.0,450.0,0
2025-01-02 13:00:00,1015.7349676374273,0.19460564329299804,0.15080264057881274,356.776947835282,-5.684341886080802e-14,658.9580198021454,0.0,0.0,450.0,0
2025-01-02 14:00:00,1059.78858840998,0.17573221458820854,0.1509597145233638,322.1756681676441,-4.618527782440651e-14,707.612920242336,0.0,29.99999999999999,418.42105263157896,0
2025-01-02 15:00:00,1113.5853382558462,0.1478039032250533,0.15133300817642312,270.97377331129667,0.0,792.6115649445495,0.0,50.0,365.7894736842105,0
2025-01-02 16:00:00,1175.1665129484793,0.10354842896219786,0.15120404849477764,189.8387519145531,0.0,935.3277610339262,0.0,50.0,313.1578947368421,0
2025-01-02 17:00:00,1231.643475259034,0.0534643107655748,0.2610744788898239,98.01788524878354,1083.6255900102503,0.0,0.0,50.0,260.52631578947364,1
2025-01-02 18:00:00,1280.0132234802566,2.5594197436666835e-17,0.2610115061095588,0.0,1230.0132234802566,0.0,0.0,50.0,207.89473684210523,1
2025-01-02 19:00:00,1316.5490088538825,0.0,0.2608403310073944,0.0,1266.5490088538825,0.0,0.0,50.0,155.26315789473682,1
